,Media 20,Media 80,Media_media 20,Media_media 80,Candle,Fechamento_maxima_anterior 1,Fechamento_maxima_anterior 2,Fechamento_maxima_anterior 3
1,1,1,1,1,0,1,0
1,1,1,1,1,0,0,1
1,1,1,1,1,0,0,0
1,1,1,1,1,0,0,0
1,1,1,1,1,0,0,0
